cnpj,razao_social,municipio,uf,cnae,score,score_label,contact_quality,site,instagram,linkedin_company,google_maps_url,tech_score,whatsapp_probable,has_whatsapp_link
80350325000133,80350325000133,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=80350325000133++,,False,
80350325000486,80350325000486,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=80350325000486++,,False,
80350325000567,80350325000567,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=80350325000567++,,False,
80350325000648,80350325000648,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=80350325000648++,,False,
80350325000729,80350325000729,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=80350325000729++,,False,
80357015000140,80357015000140,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=80357015000140++,,False,
80359771000885,80359771000885,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=80359771000885++,,False,
80359771000966,80359771000966,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=80359771000966++,,False,
80359771001008,80359771001008,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=80359771001008++,,False,
80359771001180,80359771001180,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=80359771001180++,,False,
80359862000144,80359862000144,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=80359862000144++,,False,
80367568000184,80367568000184,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=80367568000184++,,False,
80368087000193,80368087000193,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=80368087000193++,,False,
80379555000125,80379555000125,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=80379555000125++,,False,
80382740000179,80382740000179,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=80382740000179++,,False,
80383664000116,80383664000116,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=80383664000116++,,False,
80396286000105,80396286000105,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=80396286000105++,,False,
80396286000458,80396286000458,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=80396286000458++,,False,
80396526000171,80396526000171,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=80396526000171++,,False,
80507486003618,80507486003618,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=80507486003618++,,False,
80517733000137,80517733000137,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=80517733000137++,,False,
80518616000198,80518616000198,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=80518616000198++,,False,
80523145000106,80523145000106,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=80523145000106++,,False,
80524820000111,80524820000111,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=80524820000111++,,False,
80543887000101,80543887000101,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=80543887000101++,,False,
80556913000128,80556913000128,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=80556913000128++,,False,
80557929000155,80557929000155,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=80557929000155++,,False,
80558539000361,80558539000361,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=80558539000361++,,False,
80564917000158,80564917000158,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=80564917000158++,,False,
80576499000119,80576499000119,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=80576499000119++,,False,
77281020000102,77281020000102,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=77281020000102++,,False,
77281020000374,77281020000374,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=77281020000374++,,False,
77281020000455,77281020000455,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=77281020000455++,,False,
77281020000536,77281020000536,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=77281020000536++,,False,
77281020000617,77281020000617,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=77281020000617++,,False,
77281020000706,77281020000706,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=77281020000706++,,False,
77281020000889,77281020000889,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=77281020000889++,,False,
77281020000960,77281020000960,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=77281020000960++,,False,
77281020001001,77281020001001,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=77281020001001++,,False,
77281020001265,77281020001265,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=77281020001265++,,False,
77281020001346,77281020001346,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=77281020001346++,,False,
77281020001427,77281020001427,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=77281020001427++,,False,
77281020001508,77281020001508,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=77281020001508++,,False,
77281459000135,77281459000135,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=77281459000135++,,False,
77281848000160,77281848000160,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=77281848000160++,,False,
77282002000145,77282002000145,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=77282002000145++,,False,
77282002000307,77282002000307,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=77282002000307++,,False,
77282028000193,77282028000193,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=77282028000193++,,False,
77342749000222,77342749000222,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=77342749000222++,,False,
77371789001789,77371789001789,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=77371789001789++,,False,
77435105000106,77435105000106,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=77435105000106++,,False,
77435220000172,77435220000172,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=77435220000172++,,False,
77435469000188,77435469000188,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=77435469000188++,,False,
77436376000178,77436376000178,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=77436376000178++,,False,
77454999000173,77454999000173,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=77454999000173++,,False,
77455145000101,77455145000101,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=77455145000101++,,False,
77455483000143,77455483000143,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=77455483000143++,,False,
77456267000112,77456267000112,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=77456267000112++,,False,
77456606000160,77456606000160,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=77456606000160++,,False,
77457729000116,77457729000116,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=77457729000116++,,False,
77543700000157,77543700000157,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=77543700000157++,,False,
77554814000100,77554814000100,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=77554814000100++,,False,
77567014000116,77567014000116,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=77567014000116++,,False,
77567592000152,77567592000152,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=77567592000152++,,False,
77567592000233,77567592000233,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=77567592000233++,,False,
77640209000144,77640209000144,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=77640209000144++,,False,
77640589000117,77640589000117,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=77640589000117++,,False,
77641231000109,77641231000109,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=77641231000109++,,False,
77641710000125,77641710000125,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=77641710000125++,,False,
77642437000153,77642437000153,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=77642437000153++,,False,
77642940000109,77642940000109,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=77642940000109++,,False,
77643120000131,77643120000131,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=77643120000131++,,False,
77662286000103,77662286000103,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=77662286000103++,,False,
77662500000202,77662500000202,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=77662500000202++,,False,
77662500000385,77662500000385,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=77662500000385++,,False,
77665420000111,77665420000111,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=77665420000111++,,False,
77668572000178,77668572000178,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=77668572000178++,,False,
77668614000170,77668614000170,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=77668614000170++,,False,
77668721000107,77668721000107,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=77668721000107++,,False,
77668812000215,77668812000215,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=77668812000215++,,False,
77679173000102,77679173000102,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=77679173000102++,,False,
77682839000181,77682839000181,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=77682839000181++,,False,
77691129000118,77691129000118,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=77691129000118++,,False,
77692291000150,77692291000150,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=77692291000150++,,False,
77697423000137,77697423000137,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=77697423000137++,,False,
77698017000199,77698017000199,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=77698017000199++,,False,
77698017000350,77698017000350,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=77698017000350++,,False,
77698017001080,77698017001080,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=77698017001080++,,False,
77699569000111,77699569000111,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=77699569000111++,,False,
77726735000121,77726735000121,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=77726735000121++,,False,
77751238000264,77751238000264,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=77751238000264++,,False,
77751238000345,77751238000345,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=77751238000345++,,False,
77751477000133,77751477000133,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=77751477000133++,,False,
77759595000198,77759595000198,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=77759595000198++,,False,
77764298000130,77764298000130,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=77764298000130++,,False,
77863223023581,77863223023581,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=77863223023581++,,False,
77917482000173,77917482000173,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=77917482000173++,,False,
77924231000116,77924231000116,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=77924231000116++,,False,
77924736000180,77924736000180,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=77924736000180++,,False,
77925360000129,77925360000129,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=77925360000129++,,False,
77929362000196,77929362000196,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=77929362000196++,,False,
77935724000151,77935724000151,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=77935724000151++,,False,
77935724000232,77935724000232,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=77935724000232++,,False,
77936060000145,77936060000145,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=77936060000145++,,False,
77936359000108,77936359000108,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=77936359000108++,,False,
77936888000101,77936888000101,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=77936888000101++,,False,
77966570000165,77966570000165,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=77966570000165++,,False,
77977056000125,77977056000125,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=77977056000125++,,False,
77981025000148,77981025000148,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=77981025000148++,,False,
77996155000740,77996155000740,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=77996155000740++,,False,
78016003006656,78016003006656,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78016003006656++,,False,
78058229000255,78058229000255,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78058229000255++,,False,
78074275000167,78074275000167,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78074275000167++,,False,
78074531000116,78074531000116,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78074531000116++,,False,
78074630000106,78074630000106,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78074630000106++,,False,
78075041000134,78075041000134,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78075041000134++,,False,
78075371000120,78075371000120,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78075371000120++,,False,
78087442000104,78087442000104,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78087442000104++,,False,
78113420000171,78113420000171,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78113420000171++,,False,
78119518000136,78119518000136,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78119518000136++,,False,
78125986000113,78125986000113,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78125986000113++,,False,
78152949000102,78152949000102,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78152949000102++,,False,
78160181000100,78160181000100,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78160181000100++,,False,
78184579000187,78184579000187,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78184579000187++,,False,
78184579000268,78184579000268,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78184579000268++,,False,
78184579000349,78184579000349,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78184579000349++,,False,
78184785000197,78184785000197,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78184785000197++,,False,
78185899000151,78185899000151,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78185899000151++,,False,
78186079000184,78186079000184,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78186079000184++,,False,
78187556000126,78187556000126,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78187556000126++,,False,
78187580000165,78187580000165,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78187580000165++,,False,
78189222000191,78189222000191,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78189222000191++,,False,
78191855000134,78191855000134,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78191855000134++,,False,
78192457000132,78192457000132,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78192457000132++,,False,
78194339000163,78194339000163,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78194339000163++,,False,
78194644000155,78194644000155,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78194644000155++,,False,
78194685000141,78194685000141,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78194685000141++,,False,
78194925000108,78194925000108,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78194925000108++,,False,
78196219000103,78196219000103,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78196219000103++,,False,
78199130000192,78199130000192,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78199130000192++,,False,
78199221000128,78199221000128,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78199221000128++,,False,
78199395000190,78199395000190,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78199395000190++,,False,
78200417000195,78200417000195,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78200417000195++,,False,
78200623000103,78200623000103,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78200623000103++,,False,
78201316000139,78201316000139,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78201316000139++,,False,
78203486000152,78203486000152,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78203486000152++,,False,
78297728000114,78297728000114,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78297728000114++,,False,
78298825000121,78298825000121,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78298825000121++,,False,
78312626000120,78312626000120,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78312626000120++,,False,
78341369000155,78341369000155,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78341369000155++,,False,
78381324000104,78381324000104,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78381324000104++,,False,
78405008000125,78405008000125,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78405008000125++,,False,
78420999000115,78420999000115,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78420999000115++,,False,
78423373000162,78423373000162,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78423373000162++,,False,
78433703000109,78433703000109,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78433703000109++,,False,
78441060000137,78441060000137,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78441060000137++,,False,
78443934000195,78443934000195,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78443934000195++,,False,
78446713000170,78446713000170,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78446713000170++,,False,
78450426000134,78450426000134,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78450426000134++,,False,
78463437000159,78463437000159,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78463437000159++,,False,
78470218000105,78470218000105,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78470218000105++,,False,
78470218000288,78470218000288,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78470218000288++,,False,
78533312001715,78533312001715,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78533312001715++,,False,
78555638000186,78555638000186,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78555638000186++,,False,
78558442000145,78558442000145,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78558442000145++,,False,
78570827000128,78570827000128,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78570827000128++,,False,
78573607000158,78573607000158,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78573607000158++,,False,
78573607000581,78573607000581,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78573607000581++,,False,
78573607000662,78573607000662,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78573607000662++,,False,
78573607000743,78573607000743,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78573607000743++,,False,
78573607000824,78573607000824,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78573607000824++,,False,
78573607000905,78573607000905,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78573607000905++,,False,
78573607001049,78573607001049,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78573607001049++,,False,
78573607001120,78573607001120,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78573607001120++,,False,
78573607001200,78573607001200,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78573607001200++,,False,
78573607001391,78573607001391,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78573607001391++,,False,
78573607001472,78573607001472,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78573607001472++,,False,
78573607001553,78573607001553,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78573607001553++,,False,
78573607001634,78573607001634,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78573607001634++,,False,
78574944000160,78574944000160,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78574944000160++,,False,
78577822000127,78577822000127,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78577822000127++,,False,
78580420000181,78580420000181,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78580420000181++,,False,
78585056000142,78585056000142,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78585056000142++,,False,
78586674000611,78586674000611,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78586674000611++,,False,
78586674007624,78586674007624,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78586674007624++,,False,
78586674007705,78586674007705,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78586674007705++,,False,
78586674010412,78586674010412,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78586674010412++,,False,
78618469000267,78618469000267,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78618469000267++,,False,
78638061000419,78638061000419,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78638061000419++,,False,
78638061001903,78638061001903,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78638061001903++,,False,
78638061003949,78638061003949,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78638061003949++,,False,
78638061006964,78638061006964,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78638061006964++,,False,
78638061007189,78638061007189,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78638061007189++,,False,
78638061008070,78638061008070,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78638061008070++,,False,
78638061009203,78638061009203,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78638061009203++,,False,
78638061009807,78638061009807,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78638061009807++,,False,
78638061010058,78638061010058,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78638061010058++,,False,
78638061010210,78638061010210,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78638061010210++,,False,
78638061010481,78638061010481,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78638061010481++,,False,
78638061011887,78638061011887,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78638061011887++,,False,
78638061012000,78638061012000,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78638061012000++,,False,
78638061012344,78638061012344,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78638061012344++,,False,
78638061012697,78638061012697,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78638061012697++,,False,
78638061014045,78638061014045,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78638061014045++,,False,
78638061014126,78638061014126,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78638061014126++,,False,
78638061014207,78638061014207,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78638061014207++,,False,
78695988000148,78695988000148,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78695988000148++,,False,
78716784000146,78716784000146,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78716784000146++,,False,
78747136000157,78747136000157,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78747136000157++,,False,
78747136000580,78747136000580,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78747136000580++,,False,
78748043000147,78748043000147,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78748043000147++,,False,
78762697000125,78762697000125,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78762697000125++,,False,
78764131000132,78764131000132,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78764131000132++,,False,
78767449000177,78767449000177,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78767449000177++,,False,
78771185000125,78771185000125,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78771185000125++,,False,
78845401000130,78845401000130,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78845401000130++,,False,
78846623000177,78846623000177,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78846623000177++,,False,
78847563000107,78847563000107,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78847563000107++,,False,
78900495000100,78900495000100,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78900495000100++,,False,
78906278000110,78906278000110,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78906278000110++,,False,
78906344000151,78906344000151,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78906344000151++,,False,
78921541000140,78921541000140,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78921541000140++,,False,
78931607000182,78931607000182,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78931607000182++,,False,
78942265000104,78942265000104,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=78942265000104++,,False,
79029021000190,79029021000190,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=79029021000190++,,False,
79031886000190,79031886000190,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=79031886000190++,,False,
79033312000151,79033312000151,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=79033312000151++,,False,
79040036000159,79040036000159,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=79040036000159++,,False,
79044178000194,79044178000194,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=79044178000194++,,False,
79045134000189,79045134000189,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=79045134000189++,,False,
73318594000157,73318594000157,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=73318594000157++,,False,
73326852000147,73326852000147,,,,50.0,Frio,ok,,,,https://www.google.com/maps/search/?api=1&query=73326852000147++,,False,
